自传	zì zhuàn
自供	zì gòng
自供状	zì gòng zhuàng
自僝自僽	zì zhuàn zì zhōu
自分	zì fèn
自刽以下	zì kuài yǐ xià
自力更生	zì lì gēng shēng
自勑	zì lài
自卜	zì bǔ
自各儿	zì gě ér
自坏长城	zì huài cháng chéng
自处	zì chǔ
自好	zì hào
自尽	zì jìn
自己的园地	zì jǐ de yuán dì
自度曲	zì dù qǔ
自怨自艾	zì yuàn zì yì
自愬	zì shuò
自慊	zì qiè
自憙	zì xǐ
自我吹嘘	zì wǒ chuí xū
自我意识性	zì wǒ yì shi xìng
自投网罗	zì tóu wǎng luó
自投罗网	zì tóu luó wǎng
自挟	zì jiā
自有留人处	zì yǒu liú rén chǔ
自然地理学	zì rán dì lǐ xué
自由地调整	zì yóu de tiáo zhěng
自由电子	zì yóu diàn zǐ
自留地	zì liú dì
自相惊忧	zì xiāng jīng rǎo
自省	zì xǐng
自禁	zì jīn
自筹给养	zì chóu jǐ yǎng
自繇	zì yóu
自给	zì jǐ
自给自足	zì jǐ zì zú
自艾	zì yì
自见	zì xiàn
自视甚高	zì shì shèn gāo
自转	zì zhuàn
臬兀	niè wū
臭名昭著	chòu míng zhāo zhù
臭味儿	chòu wèi er
臭味相投	xiù wèi xiāng tóu
臭子儿	chòu zǐ er
臭揍一顿	chòu zòu yí dùn
臭败	xiù bài
至为	zhì wéi
至当不易	zhì dàng bù yì
至朴	zhì piáo
至死靡它	zhì sǐ mǐ tā
至矣尽矣	zhì yǐ jìn yǐ
致之死地而后生	zhì zhī sǐ dì ér hòu shēng
致得	zhì de
致政大夫	zhì zhèng dài fū
致诘	zhì jié
致远任重	zhì yuǎn rèn zhàng
舀子	yǎo zǐ
舂簸	chōng bò
舃凫	tuō fú
舅子	jiù zǐ
舆地	yú dì
舆地书	yú dì shū
舆地图	yú dì tú
舆论哗然	yú lùn huá rán
舋迹	xìn jì
舌头	shé tou
舌子	shé zǐ
舌苔	shé tāi
舍下	shè xià
舍中	shè zhōng
舍亲	shè qīn
舍人	shè rén
舍利	shè lì
舍利塔	shè lì tǎ
舍利子	shè lì zǐ
舍利子塔	shè lì zǐ tǎ
舍匿	shè nì
舍园	shè yuán
舍奠	shè diàn
舍字	shè zì
舍寿	shè shòu
舍帐	shè zhàng
舍得	shě de
舍戍	shè shù
舍我其谁	shě wǒ qí shuí
舍拚	shè pīn
舍敬	shè jìng
舍次	shè cì
舍止	shè zhǐ
舍毒	shè dú
舍然	shè rán
舍监	shè jiān
舍眷	shè juàn
舍着金钟撞破盆	shè zhe jīn zhōng zhuàng pò pén
舍短取长	shě duǎn qǔ cháng
舍短録长	shě duǎn lù cháng
舍离	shè lí
舍缘豆	shè yuán dòu
舍菜	shì cài
舍藏	shè cáng
舍讲	shè jiǎng
舍越	shè yuè
舍身为国	shě shēn wéi guó
舍身崖	shè shēn yá
舍身饲虎	shè shēn sì hǔ
舍车保帅	shě jū bǎo shuài
舍采	shì cǎi
舍长	shè zhǎng
舍间	shè jiān
舍馆	shè guǎn
舒适地坐定	shū shì de zuò deng
舒长	shū cháng
舛剥	chuǎn bāo
舛缪	chuǎn miù
舞曲	wǔ qǔ
舟子	zhōu zǐ
航迹	háng jì
般乐	pán lè
般伏	pán fú
般剥	bān bāo
般桓	pán huán
般游	pán yóu
般缠	pán chán
般若	bō rě
般若汤	bō rě tāng
般费	pán fèi
般辟	pán pì
般还	pán hái
般逸	pán yì
般量	pán liàng
舰只	jiàn zhī
舶趠风	bó chào fēng
船只	chuán zhī
船夫曲	chuán fū qǔ
船子	chuán zǐ
艇子	tǐng zǐ
艓子	dié zǐ
艚子	cáo zǐ
艮头	gèn tóu
艮止	gèn zhǐ
艮背	gèn bèi
艮隅	gèn yú
艮音	gèn yīn
良家子	liáng jiā zǐ
良将	liáng jiàng
良师诤友	liáng shī zhèng yǒu
良楛	liáng kǔ
良贾	liáng gǔ
良贾深藏	liáng gǔ shēn cáng
艰地	jiān dì
艰子	jiān zǐ
艰苦卓绝	jiān kǔ zhuó jué
艰诘	jiān jié
色厉胆薄	sè lì dǎn bó
色子	shǎi zǐ
色晕	sè yùn
色相	sè xiàng
色长	sè cháng
艳什	yàn shí
艳曲	yàn qǔ
艾发	ài fà
艾子	ài zǐ
艿稗	rèng bài
节中长节	jié zhōng cháng jié
节假	jié jià
节假日	jié jià rì
节子	jiē zǐ
节棁	jié tuō
节短韵长	jié duǎn yùn cháng
节骨眼	jiē gǔ yǎn
芋头	yù tou
芋子	yù zǐ
芍陂	què pí
芒种	máng zhòng
芔歙	huì xī
芗脯	xiāng fǔ
芘芣	pí fǒu
芜濊	wú wèi
芜荑	wú yí
芝朮	zhī zhú
芝草无根	zhi cao wu geng
芟荑	shān yí
芣苡	fǒu yǐ
芥子	jiè zǐ
芥子气	jiè zǐ qì
芥子须弥	jiè zǐ xū mí
芥蓝菜	gài lán cài
芦子	lú zǐ
芦莩	lú piǎo
芦萉	lú féi
芫华	yuán huá
芫花	yuán huā
芫荽	yán sui
芯子	xìn zǐ
芰茄	jì qié
花下子	huā xià zǐ
花不棱登	huā bù lēng dēng
花呢	huā ní
花哄	huā hǒng
花哨	huā shao
花园子	huā yuán zǐ
花天酒地	huā tiān jiǔ dì
花天锦地	huā tiān jǐn dì
花奶奶	huā nǎi nai
花妖子	huā yāo zǐ
花子	huā zǐ
花子胚	huā zǐ pēi
花岗石	huā gāng shí
花攒锦簇	huā cuán jǐn cù
花攒锦聚	huā cuán jǐn jù
花曲	huā qǔ
花朝	huā zhāo
花朝月夕	huā zhāo yuè xī
花朝月夜	huā zhāo yuè yè
花朝节	huā zhāo jié
花栽子	huā zāi zǐ
花洞子	huā dòng zǐ
花点子	huā diǎn zǐ
花生仁儿	huā shēng rén er
花生子	huā shēng zǐ
花生豆儿	huā shēng dòu er
花甲	huā jiá
花甲子	huā jiá zǐ
花簇锦攒	huā cù jǐn cuán
花籽儿	huā zǐ er
花罗	huā luó
花胡同	huā hú tòng
花臊	huā sào
花舌子	huā shé zǐ
花花公子	huā huā gōng zǐ
花茸	huā róng
花莳	huā shì
花蛤	huā gé
花饧	huā xíng
花骨头	huā gū tou
花骨朵	huā gū duǒ
花麻调嘴	huā má tiáo zuǐ
芳迹	fāng jì
芹舍	qín shè
苇子	wěi zǐ
苇苕	wěi tiáo
苇莞	wěi wǎn
苌弘碧血	cháng hóng bì xuě
苍劲	cāng jìng
苍术	cāng zhú
苍氓	cāng méng
苍蝇见血	cāng yíng jiàn xuě
苍颜白发	cāng yán bái fà
苍鹘	cāng hú
苏兴	sū xīng
苏子	sū zǐ
苏州弹词	sū zhōu tán cí
苏打	sū dá
苏打饼干	sū dá bǐng gān
苏门六君子	sū mén liù jūn zǐ
苏门四子	sū mén sì zǐ
苔脯	tái fǔ
苔茸	tái róng
苕亭	tiáo tíng
苕华	tiáo huá
苕峣	tiáo yáo
苕帚	tiáo zhǒu
苕水	tiáo shuǐ
苕溪	tiáo xī
苕苕	tiáo tiáo
苕荛	tiáo ráo
苕荣	tiáo róng
苕递	tiáo dì
苕霅	tiáo zhá
苕颖	tiáo yǐng
苗头	miáo tou
苗子	miáo zǐ
苛切	kē qiē
苛政猛于虎	kē zhè měng yú hǔ
苞罗	bāo luó
苟利子	gǒu lì zǐ
苟合取容	gǒu hé qǔ ān
苟得	gǒu de
苣卖菜	qǔ mài cài
苣荬菜	qǔ mǎi cài
苤蓝	piě lan
若为	ruò wéi
若夫	ruò fú
若干	ruò gān
若耶	ruò yē
若耶溪	ruò yē xī
苦切	kǔ qiē
苦厌厌	kǔ yān yān
苦参	kǔ shēn
苦处	kǔ chǔ
苦尽甘来	kǔ jìn gān lái
苦尽甜来	kǔ jìn tián lái
苦差	kǔ chāi
苦差事	kǔ chāi shì
苦恼子	kǔ nǎo zǐ
苦相	kǔ xiàng
苦苦切切	kǔ kǔ qiē qiē
苦苦地挣扎	kǔ kǔ de zhēng zhá
苦行头陀	kǔ xíng tou tuó
苦难	kǔ nàn
苦难深重	kǔ nàn shēn zhòng
苫布	shàn bù
苫席	shàn xí
苫盖	shàn gài
苫眼铺眉	shān yǎn pū méi
英卓	yīng zhuó
英嶷	yīng nì
英隽	yīng jùn
英雄传	yīng xióng zhuàn
英雄无用武之地	yīng xióng wú yòng wǔ zhī dì
苴茅焘土	jū máo tāo tǔ
茁轧	zhuó zhá
茂绩	mào jì
范蠡	fàn lǐ
范长江	fàn cháng jiāng
茄子	qié zi
茅卜	máo bǔ
茅厕	máo si
茅塞	máo sè
茅塞顿开	máo sè dùn kāi
茅舍	máo shè
茅茨土阶	máo cì tǔ jiē
茅靡	máo mǐ
茇舍	bá shè
茈草	zǐ cǎo
茈鱼	zǐ yú
茎杆	jīng gǎn
茓子	xué zǐ
茔地	yíng dì
茕子	qióng zǐ
茗铛	míng chēng
茜罗	qiàn luó
茜茜公主	xī xī gōng zhǔ
茝若	zhǐ ruò
茝药	zhǐ yào
茧卜	jiǎn bǔ
茬子	chá zǐ
茴香子	huí xiāng zǐ
茶几	chá jī
茶匙	chá chí
茶子油	chá zǐ yóu
茶铛	chá chēng
茸母	róng mǔ
茸毛	róng máo
荀子	xún zǐ
荅剌	dá là
荆天棘地	jīng tiān jí dì
荆子	jīng zǐ
荆朴	jīng piáo
荆棘剌	jīng jí là
荆棘塞途	jīng jí sè tú
荆楛	jīng kǔ
草地	cǎo dì
草垫子	cǎo diàn zǐ
草头天子	cǎo tóu tiān zǐ
草子	cǎo zǐ
草底儿	cǎo dǐ er
草率	cǎo shuài
草率从事	cǎo shuài cóng shì
草率地	cǎo shuài de
草率地做	cǎo shuài de zuò
草率收兵	cǎo shuài shōu bīng
草甸子	cǎo diàn zi
草舍	cǎo shè
草船借箭	cǎo chuǎn jiè jiàn
草草了事	cǎo cǎo liǎo shì
草荐子	cǎo jiàn zǐ
草莞	cǎo wǎn
荐剡	jiàn yǎn
荐卷	jiàn juàn
荐更	jiàn gēng
荐藉	jiàn jiè
荑手	yí shǒu
荑枯	yí kū
荑稗	yí bài
荒伧	huāng chen
荒地	huāng dì
荒子	huāng zǐ
荒子孱孙	huāng zǐ chán sūn
荒缪	huāng miù
荔子	lì zǐ
荛子	ráo zǐ
荝子	cè zǐ
荠苨	qí nǐ
荠薴	qí zhù
荡兀	dàng wū
荡地	dàng dì
荡子	dàng zǐ
荡折	dàng shé
荣罗	róng luó
荤粥	xūn yù
荤臊	hūn sào
荥播	yíng bō
荥水	yíng shuǐ
荥泽	yíng zé
荥瀯	yíng yíng
荥灌	yíng guàn
荥经	yíng jīng
荫凉	yìn liáng
荫子	yìn zǐ
荫子封妻	yìn zǐ fēng qī
荫庇	yìn bì
荫监	yìn jiān
荫监生	yīn jiàn shēng
荫藉	yīn jiè
药劲儿	yào jìn er
药引子	yào yǐn zǐ
药物毒性反应	yào wù dú xìng fǎn yìng
药碾子	yào niǎn zǐ
荷得	hé de
荷枪实弹	hè qiāng shí dàn
荷筩	hé yǒng
荷裳	hé cháng
荷负	hè fù
荷载	hè zài
荷重	hè zhòng
荷锄	hè chú
荸荠	bí qi
荼荠	tú qí
莁荑	wú yí
莅卜	lì bǔ
莎草	suō cǎo
莘庄	xīn zhuāng
莘莘学子	shēn shēn xué zǐ
莘莘将将	shēn shēn qiāng qiāng
莞尔	wǎn ěr
莞尔一笑	wǎn ěr yí xiào
莞尔而笑	wǎn ěr ér xiào
莞然	wǎn rán
莞簟	wǎn diàn
莞莞	wǎn wǎn
莞蒻	guān ruò
莨绸	liáng chóu
莩末	piǎo mò
莩甲	piǎo jiá
莫不是	mò bú shì
莫为已甚	mò wéi yǐ shèn
莫予毒也	mò yù dú yě
莫侯	mò hòu
莫可究诘	mò kě jiū jié
莫得	mò de
莫折	mò shé
莫敢谁何	mò gǎn shuí hé
莫此为甚	mò cǐ wéi shèn
莫知所为	mò zhī suǒ wéi
莫管他家瓦上霜	mò guǎn tā jiā wǎ shàng shāng
莫耶	mò yē
莫若勿为	mò ruò wù wéi
莫邪	mò yé
莱子	lái zǐ
莱孱	lái chán
莲子	lián zǐ
莲子花	lián zǐ huā
莲花落	lián huā lào
莳刈	shì yì
莳罗	shí luó
获陇望蜀	huò lǒng wāng shǔ
获隽	huò jùn
获隽公车	huò jūn gōng chē
莺吟燕儛	yīng yín yàn sāi
莽大夫	mǎng dài fū
菀枯	yù kū
菀枯盈虚	yù kū yíng xū
菀枯隆杀	yù kū lóng shā
菀柳	yù liǔ
菀结	yù jié
菌子	jùn zǐ
菑民	zī mín
菑畬	zī shē
菜地	cài dì
菜子	cài zǐ
菜子油	cài zǐ yóu
菜殽	cài yáo
菟丝	tù sī
菟裘	tù qiú
菥蓂	xī mì
菩提子	pú tí zǐ
菲什	fēi shí
菲仪	fěi yí
菲才	fěi cái
菲礼	fěi lǐ
菲薄	fěi bó
菲酌	fěi zhuó
菲食	fěi shí
菲食薄衣	fěi shí bó yī
菸萎	yān wěi
菹人	zū rén
菹泽	zū zé
菹漏	zū lòu
菹秸	zū jiē
萍泊	píng bó
萍漂	píng piāo
萍踪浪迹	píng zōng làng jì
萍迹	píng jì
萍飘蓬转	píng piāo péng zhuàn
萎哲	wěi zhé
萎奴公	wěi nú gōng
萎弱	wěi ruò
萎悴	wěi cuì
萎折	wěi shé
萎枯	wěi kū
萎琐	wěi suǒ
萎糜不振	wěi mí bù zhèn
萎约	wěi yuē
萎绝	wěi jué
萎缩	wěi suō
萎腇	wěi něi
萎苶	wěi nié
萎萎衰衰	wěi wěi shuāi shuāi
萎落	wěi luò
萎蔫	wěi niān
萎蕤	wěi ruí
萎薾	wěi ěr
萎谢	wěi xiè
萎败	wěi bài
萎靃	wěi huò
萎靡	wěi mǐ
萎靡不振	wěi mǐ bù zhèn
萎靡地	wěi mǐ de
萎顿	wěi dùn
萎餧	wěi wèi
萎黄	wěi huáng
萐脯	shà fǔ
营为	yíng wéi
营地	yíng dì
营堡	yíng pù
营处	yíng chǔ
营子	yíng zǐ
营栅	yíng shān
营混子	yíng hùn zǐ
营生子	yíng shēng zǐ
营舍	yíng shè
营蝇斐锦	yíng yíng fēi jǐn
营长	yíng cháng
萦带为垣	yíng dài wéi yuán
萦折	yíng shé
萦曲	yíng qǔ
萧折鱼	xiāo shé yú
萧煞	xiāo shà
萴子	cè zǐ
萹竹	biān zhú
萹茿	biān zhú
萹蓄	biān xù
萹薄	biān báo
落下	là xià
落不是	luò bú shì
落了	là le
落价	lào jià
落便宜	luò pián yí
落儿	lào ér
落卷	luò juàn
落发	luò fà
落可的	luò kě dì
落地	luò dì
落地式	luò dì shì
落地扇	luò dì shàn
落地生根	luò dì shēng gēn
落地秤	luò dì chèng
落地窗	luò dì chuāng
落头	lào tou
落头鲜	lào tou xiān
落子	lào zi
落子馆	lào zǐ guǎn
落得	luò de
落拓	luò tuò
落拓不羁	luò tuò bù jī
落枕	lào zhěn
落架	lào jià
落泊	luò bó
落炕	lào kàng
落色	lào shǎi
落草为寇	luò cǎo wéi kòu
落难	luò nàn
落魄不偶	luo tuo bu ou
落魄江湖	luò pò jīng hú
著书	zhù shū
著书立说	zhù shū lì shuō
著于竹帛	zhù yú zhú bó
著令	zhuó lìng
著作	zhù zuò
著作人	zhù zuò rén
著作权	zhù zuò quán
著作权法	zhù zuò quán fǎ
著作等身	zhù zuò děng shēn
著作郎	zhù zuò láng
著名	zhù míng
著名地	zhù míng de
著式	zhù shì
著录	zhù lù
著文	zhù wén
著白	zhù bái
著称	zhù chēng
著者	zhù zhě
著述	zhù shù
著述等身	zhù shù děng shēn
葛仙米	gě xiān mǐ
葛天	gě tiān
葛天氏	gě tiān shì
葛子	gě zǐ
葛带	gě dài
葛沟	gě gōu
葛洪	gě hóng
葛缕	gě lǚ
葛茀	gě bó
葛藟	gě lěi
葛越	gě yuè
葛麻	gě má
葡萄干	pú táo gān
董卓	dǒng zhuó
葫芦依样	hú lu yī yàng
葬身鱼腹	zàng shēn yū fù
葱白儿	cōng bái er
葵花子	kuí huā zǐ
蒂固地	de gù de
蒙事	mēng shì
蒙古人种	měng gǔ rén zhǒng
蒙古包	měng gǔ bāo
蒙古大夫	měng gǔ dài fū
蒙古文	měng gǔ wén
蒙古族	měng gǔ zú
蒙古语	měng gǔ yǔ
蒙哄	méng hǒng
蒙头转向	mēng tóu zhuàn xiàng
蒙尘	meng chen
蒙得维的亚	méng de wéi de yà
蒙着	mēng zháo
蒙着锅儿	mēng zhe guō er
蒙蒙亮	mēng mēng liàng
蒙蒙黑	mēng mēng hēi
蒙难	méng nàn
蒙骗	mēng piàn
蒜瓣儿	suàn bàn er
蒲窝子	pú wō zǐ
蒸沙为饭	zhēng shā wéi fàn
蓂历	mì lì
蓂灵	mì líng
蓂菁	mì jīng
蓄发	xù fà
蓇朵儿	gū duǒ er
蓍占	shī zhān
蓬沓	péng tà
蓬藋	péng dí
蓬转	péng zhuàn
蔓儿	màn er
蔚为壮观	wèi wéi zhuàng guān
蔚为大观	wèi wéi dà guān
蔚县	yù xiàn
蔽塞	bì sè
蔽日干云	bì rì gān yún
蔽明塞聪	bì míng sè cōng
蔽聪塞明	bì cōng sè míng
蕃茄	fān qié
蕙折兰摧	huì shé lán cuī
蕴藉	yùn jiè
薄产	bó chǎn
薄利	bó lì
薄利多销	bó lì duō xiāo
薄命	bó mìng
薄命佳人	bó mìng jiā rén
薄寒中人	bó hán zhòng rén
薄幸	bó xìng
薄弱	bó ruò
薄待	bó dài
薄情	bó qíng
薄情地	bó qíng de
薄情无义	bó qíng wú yì
薄技	bó jì
薄技在身	bó jì zài shēn
薄晓	bó xiǎo
薄暮	bó mù
薄暮冥冥	bó mù míng míng
薄物细故	bó wù xì gù
薄田	bó tián
薄荷	bò hé
薄荷脑	bò hé nǎo
薄葬	bó zàng
薄酒	bó jiǔ
薄酬	bó chóu
薄雾	bó wù
薄面	bó miàn
薪尽火传	xīn jìn huǒ chuán
薪尽火灭	xīn jìn huǒ miè
薮中荆曲	sǒu zhōng jīng qǔ
薯莨	shǔ liáng
薯莨绸	shǔ liáng chóu
薰天赫地	xūn tiān hè dì
藉以	jiè yǐ
藉口	jiè kǒu
藉草枕块	jiè cǎo zhěn kuài
藏人	zàng rén
藏历	zàng lì
藏府	zàng fǔ
藏戏	zàng xì
藏掖	cáng yè
藏族	zàng zú
藏獒	zàng áo
藏红花	zàng hóng huā
藏药	zàng yào
藏蓝	zàng lán
藏踪蹑迹	cáng zōng niè jì
藏青	zàng qīng
藏香	zàng xiāng
藕断丝长	ǒu duàn sī cháng
藤蔓	téng wàn
虎仆	hǔ pú
虎侯	hǔ hòu
虎剌孩	hǔ là hái
虎卜	hǔ bǔ
虎咽狼飡	hǔ yān láng cān
虎咽狼餐	hǔ yān láng cān
虎奔	hǔ bèn
虎子	hǔ zǐ
虎子狼孙	hǔ zǐ láng sūn
虎将	hǔ jiàng
虎生三子	hǔ shēng sān zì
虎穴得子	hǔ xué de zǐ
虎而冠	hǔ ér guàn
虎脊	hǔ jǐ
虎跑	hǔ páo
虎跑泉	hǔ páo quán
虎踪猫迹	hǔ zōng māo jì
虎阚	hǔ kàn
虏子	lǔ zǐ
虏掠	lǔ lüě
虔切	qián qiē
虚与委蛇	xū yǔ wēi yí
虚卷	xū juàn
虚哄	xū hǒng
虚哗	xū huá
虚喝	xū hè
虚套子	xū tào zǐ
虚子	xū zǐ
虚孱	xū chán
虚应故事	xū yìng gù shì
虚无恬惔	xū wú tián dàn
虚构无端	xu gou wu duan
虚泊	xū bó
虚猲	xū hè
虚缪	xū miù
虚舍	xū shè
虚闇	xū ān
虚骄恃气	xiù jiāo shì qì
虞罗	yú luó
虫书鸟迹	chóng shū niǎo jì
虫罗	chóng luó
虫言鸟迹	chóng yán niǎo jì
虫鱼之学	chóng yù zhī xué
虬卷	qiú juàn
虬曲	qiú qǔ
虮子	jǐ zǐ
虮虱	jī shī
虮虱臣	jī shī chén
虱处裈	shī chǔ kūn
虱处裈中	shī chǔ kūn zhōng
虱胫虮肝	shī jìng jī gān
虹裳	hóng cháng
虺蜮	huǐ yù
虺蜴	huǐ xí
虺蝮	huǐ fù
虽有搞暴	shui you gao pu
虾什蚂	xiā shí mǎ
虾兵蟹将	xiā bīng xiè jiàng
虾子	xiā zǐ
虾干	xiā gān
虾蚾	xiā bǒ
虾蛤	xiā gé
虾蟆	há má
虾蟆台	há má tái
虾蟆头幡	há má tóu fān
虾蟆子	há má zǐ
虾蟆护	há má hù
虾蟆抱桂	há má bào guì
虾蟆更	há má gēng
虾蟆柝	há má tuò
虾蟆泉	há má quán
虾蟆烟	há má yān
虾蟆瘟	há má wēn
虾蟆禅	há má chán
虾蟆窑	há má yáo
虾蟆粘	há má zhān
虾蟆精	há má jīng
虾蟆给事	há má jǐ shì
虾蟆蓝	há má lán
虾蟆衣	há má yī
虾蟆车	há má chē
虾蟆镜	há má jìng
虾蟆陵	há má líng
虾蟇子	xiā má zǐ
蚀剥	shí bāo
蚁串九曲珠	yǐ chuàn jiǔ qǔ zhū
蚁子	yǐ zǐ
蚁子梦	yǐ zǐ mèng
蚁子穿	yǐ zǐ chuān
蚁子酱	yǐ zǐ jiàng
蚁拥蜂攒	yǐ yōng fēng cuán
蚁旋磨	yǐ xuán mò
蚁氓	yǐ méng
蚁穴	yǐ xuè
蚁穿九曲珠	yǐ chuān jiǔ qǔ zhū
蚁聚蜂攒	yǐ jù fēng cuán
蚁聚蠭攒	yǐ jù páng zǎn
蚁裳	yǐ cháng
蚁集蜂攒	yǐ jí fēng cuán
蚂蚁啃骨头	mǎ yǐ kěn gú tou
蚂蚱	mà zhà
蚂蚱车子	mà zhà chē zi
蚂螂	mā láng
蚊裯	wén dāo
蚌埠	bèng bù
蚌埠市	bèng bù shì
蚌子	bàng zǐ
蚌蛤	bàng gé
蚕头马尾	cán tóu mǎ yǐ
蚕子	cán zǐ
蚕曲	cán qǔ
蚕绩	cán jì
蚕绩蟹匡	cán jì xiè kuāng
蚕舍	cán shè
蚕鳬	cán fú
蚡缊	fén wēn
蚤兴夜寐	zǎo xīng yè mèi
蚩氓	chī méng
蚩蚩氓	chī chī méng
蚬子	xiǎn zǐ
蚰蜒堑	yóu dàn qiàn
蚰蜒壕	yóu dàn háo
蚰蜒草	yóu dàn cǎo
蚰蜒路	yóu dàn lù
蚶子	hān zǐ
蚶贝罗	hān bèi luó
蛇入筩中曲性在	shé rù yǒng zhōng qǔ xìng zài
蛇化为龙	shé huà wéi lóng
蛇子蛇孙	shé zǐ shé sūn
蛇心佛口	shé xīn fó kǒu
蛇脊	shé jǐ
蛇茄	shé qié
蛇藨	shé pāo
蛇蝎为心	shé xiē wéi xīn
蛇蟺	shé dàn
蛇迹	shé jì
蛇钻的窟窿蛇知道	shé zuàn de kū lóng shé zhī dào
蛇钻窟洞蛇知道	shé zuàn kū dòng shé zhī dào
蛇钻竹洞	shé zuàn zhú dòng
蛇鱓	shé tuó
蛋划	dàn huá
蛋子	dàn zǐ
蛎蛤	lì gé
蛏子	chēng zǐ
蛐蟺哥	qū dàn gē
蛑蝤	móu yóu
蛘子	yáng zǐ
蛙蛤	wā gé
蛙蠙衣	wā bīn yī
蛛丝卜巧	zhū sī bǔ qiǎo
蛛丝马迹	zhū sī mǎ jì
蛛罗	zhū luó
蛛蝥	zhū móu
蛟子	jiāo zǐ
蛟龙得云雨	jiāo lóng de yún yǔ
蛟龙擘水	jiāo lóng bò shuǐ
蛣蜋皮	jié láng pí
蛤仔	gé zǎi
蛤像	gé xiàng
蛤子	gé zǐ
蛤柱	gé zhù
蛤梨	gé lí
蛤棃	gé lí
蛤灰	gé huī
蛤粉	gé fěn
蛤精疾	gé jīng jí
蛤蚌	gé bàng
蛤蚧	gé jiè
蛤蜃	gé shèn
蛤蜊	gé lì
蛤蜊粉	gé lí fěn
蛤蟆	há ma
蛤蟆镜	há ma jìng
蛤蟹	gé xiè
蛤蠏	gé xiè
蛤解	gé jiě
蛤骨	gé gǔ
蛤黎酱	gé lí jiàng
蛮为	mán wéi
蛮公子	mán gōng zǐ
蛮子	mán zǐ
蛮查	mán zhā
蛮横	mán hèng
蛮横地	mán hèng de
蛮横地喊	mán hèng de hǎn
蛮横地拖	mán hèng de tuō
蛮横地说	mán hèng de shuō
蛮横无理	mán hèng wú lǐ
蛮箐	mán jīng
蛮纥恒	mán hé héng
蛮貉	mán mò
蛰地	zhé dì
蛰处	zhé chǔ
蛾度虵行	é dù yě xíng
蛾罗	é luó
蛾附	yǐ fù
蛾附蠭屯	é fù páng tún
蜀中无大将	shǔ zhōng wú dà jiàng
蜀侯	shǔ hòu
蜀子	shǔ zǐ
蜀罗	shǔ luó
蜂兴	fēng xīng
蜂子	fēng zǐ
蜂扇蚁聚	fēng shān yǐ jù
蜂攒	fēng cuán
蜂攒蚁聚	fēng cuán yǐ jù
蜂攒蚁集	fēng cuán yǐ jí
蜂饧	fēng xíng
蜃蛤	shèn gé
蜉蝤	fú yóu
蜎飞	xuān fēi
蜎飞蝡动	xuān fēi ruǎn dòng
蜎飞蠕动	xuān fēi rú dòng
蜎飞蠢动	xuān fēi chǔn dòng
蜑子	dàn zǐ
蜕迹	tuì jì
蜗牛舍	wō niú shè
蜗睆	wō huǎn
蜗舍	wō shè
蜗舍荆扉	wo she jing fei
蜗迹	wō jì
蜘丝马迹	zhī sī mǎ jì
蜚廉	fěi lián
蜚廉虫	fěi lián chóng
蜚短流长	fēi duǎn liú cháng
蜚虫	fěi chóng
蜚蠊	fěi lián
蜚鸟尽	fēi niǎo jìn
蜜供	mì gòng
蜜罐儿	mì guàn er
蜜里调油	mì lǐ tiáo yóu
蜡子	là zǐ
蜡查	là zhā
蜡祭	zhà jì
蜡钗子	là chāi zǐ
蜺裳	ní cháng
蜻蛚子	qīng liè zǐ
蝃蝥	dì móu
蝇子	yíng zǐ
蝇拂子	yíng fú zǐ
蝇攒蚁聚	yíng cuán yǐ jù
蝇攒蚁附	yíng cuán yǐ fù
蝉喘雷干	chán chuǎn léi gān
蝉子	chán zǐ
蝉灵子	chán líng zǐ
蝉翅拓	chán chì tuò
蝉翼为重	chán yì wéi zhòng
蝉翼罗	chán yì luó
蝌斗鸟迹	kē dòu niǎo jì
蝍且甘带	jí qiě gān dài
蝍蛆甘带	jí qū gān dài
蝎勒虎子	xiē lè hǔ zǐ
蝎子	xiē zǐ
蝎子妈	xiē zǐ mā
蝎子屎	xiē zǐ shǐ
蝎蝎螫螫	xiē xiē zhé zhé
蝙蝠不自见	biān fú bù zì xiàn
蝤蚓	yóu yǐn
蝤蛑	yóu móu
蝤蛑炙	yóu móu zhì
蝤蝥	yóu móu
蝤蠓	yóu měng
蝤领	yóu lǐng
蝥弧	móu hú
蝥网	móu wǎng
蝨处裈	shī chǔ kūn
蝨子	shī zǐ
蝶子	dié zǐ
蝺偻	qǔ lǚ
螌蝥	bān móu
融为一体	róng wéi yī tǐ
融合为一	róng hé wéi yī
融洽无间	róng qià wú jiàn
螓首蛾眉	qín shǒu ér méi
螝蛾	guì é
螟脯	míng fǔ
螟蛉子	míng líng zǐ
螣蛇	téng shé
螫手解腕	shì shǒu jiě wǎn
螭头载笔	chī tóu zǎi bǐ
螲蟷	dié dāng
螳螂子	táng láng zǐ
螵蛸	piāo xiāo
螺丝起子	luó sī qǐ zǐ
螺子墨	luó zǐ mò
螺子笔	luó zǐ bǐ
螺子黛	luó zǐ dài
螺杆	luó gǎn
蟆子	má zǐ
蟆更	má gēng
蟉结	liào jié
蟋蟀相公	xī shuài xiàng gōng
蟛螖子	péng huá zǐ
蟠天际地	pán tiān jì dì
蟠委错紾	pán wěi cuò tiǎn
蟠泊	pán bó
蟠蟉	pán liào
蟢子	xǐ zǐ
蟹子	xiè zǐ
蟹舍	xiè shè
蟺蜎	dàn yuān
